Latitude;Longitude;Total;Classe;Date;source
46.40553;-72.36986;0;Inexistant;2014-01-01;LakestrugeonRichelieu
46.65237;-71.67166;0;Inexistant;2014-01-01;LakestrugeonRichelieu
46.421034;-72.306653;10;Commun;2008-01-01;LakestrugeonRichelieu
46.73927;-71.27312;6;Rare;2009-01-01;LakestrugeonRichelieu
46.73927;-71.27312;4;Rare;2009-01-01;LakestrugeonRichelieu
46.73927;-71.27312;6;Rare;2009-01-01;LakestrugeonRichelieu
46.73927;-71.27312;1;Inexistant;2011-01-01;LakestrugeonRichelieu
46.405237;-72.372321;3;Inexistant;2012-01-01;LakestrugeonRichelieu
46.513647;-72.236744;1;Inexistant;2012-01-01;LakestrugeonRichelieu
46.52057;-72.22758;0;Inexistant;2013-01-01;LakestrugeonRichelieu
47.03826;-70.85442;0;Inexistant;2013-01-01;LakestrugeonRichelieu
46.41696;-72.3682;0;Inexistant;2014-01-01;LakestrugeonRichelieu
46.622428;-71.946271;0;Inexistant;2014-01-01;LakestrugeonRichelieu
46.825359;-71.197342;7;Rare;2014-01-01;LakestrugeonRichelieu
45.741389;-73.193056;1;Inexistant;1970-07-20;LakestrugeonRichelieu
46.253611;-72.658333;1;Inexistant;1972-08-22;LakestrugeonRichelieu
46.921111;-70.810278;0;Inexistant;1999-09-14;LakestrugeonRichelieu
46.3785;-72.457167;7;Rare;2008-09-23;LakestrugeonRichelieu
45.863056;-73.15;1;Inexistant;2009-06-18;LakestrugeonRichelieu
45.938333;-73.150278;1;Inexistant;1970-08-11;LakestrugeonRichelieu
46.273611;-72.616944;1;Inexistant;1972-08-17;LakestrugeonRichelieu
46.265833;-72.663889;0;Inexistant;1985-05-29;LakestrugeonRichelieu
46.741471;-71.294771;6;Rare;1991-01-01;LakestrugeonRichelieu
46.67454;-71.86733;1;Inexistant;2006-01-01;LakestrugeonRichelieu
46.99972222;-70.77944444;7;Rare;2007-01-01;LakestrugeonRichelieu
46.73927;-71.27312;7;Rare;2008-01-01;LakestrugeonRichelieu
46.73927;-71.27312;1;Inexistant;2008-01-01;LakestrugeonRichelieu
46.872453;-71.134238;0;Inexistant;2012-01-01;LakestrugeonRichelieu
46.878036;-71.138715;0;Inexistant;2012-01-01;LakestrugeonRichelieu
46.412772;-72.368595;2;Inexistant;2012-01-01;LakestrugeonRichelieu
46.73805;-71.27608;1;Inexistant;2012-01-01;LakestrugeonRichelieu
46.82410049;-71.20744324;2;Inexistant;2013-01-01;LakestrugeonRichelieu
46.74082;-71.27596;9;Rare;2013-01-01;LakestrugeonRichelieu
46.825359;-71.197342;3;Inexistant;2014-01-01;LakestrugeonRichelieu
46.8;-71.191667;1;Inexistant;1945-08-31;LakestrugeonRichelieu
45.933056;-73.153333;1;Inexistant;1970-08-04;LakestrugeonRichelieu
46.031667;-73.123611;1;Inexistant;1970-08-07;LakestrugeonRichelieu
46.583333;-72.05;1;Inexistant;1976-08-10;LakestrugeonRichelieu
46.928333;-70.794722;0;Inexistant;1999-07-09;LakestrugeonRichelieu
45.863056;-73.15;1;Inexistant;2009-06-14;LakestrugeonRichelieu
45.863056;-73.15;2;Inexistant;2009-06-14;LakestrugeonRichelieu
45.863056;-73.15;7;Rare;2009-06-17;LakestrugeonRichelieu
46.4984;-72.2478;2;Inexistant;1996-01-01;LakestrugeonRichelieu
46.94196667;-70.77543333;8;Rare;2000-01-01;LakestrugeonRichelieu
46.739838;-71.35237;1;Inexistant;2003-01-01;LakestrugeonRichelieu
46.77497;-71.23888;1;Inexistant;2005-01-01;LakestrugeonRichelieu
46.66892;-71.83639;3;Inexistant;2006-01-01;LakestrugeonRichelieu
46.66576;-71.78871;1;Inexistant;2006-01-01;LakestrugeonRichelieu
46.65621;-71.76492;3;Inexistant;2006-01-01;LakestrugeonRichelieu
46.73927;-71.27312;3;Inexistant;2008-01-01;LakestrugeonRichelieu
46.73927;-71.27312;2;Inexistant;2008-01-01;LakestrugeonRichelieu
46.73927;-71.27312;3;Inexistant;2008-01-01;LakestrugeonRichelieu
46.73927;-71.27312;1;Inexistant;2009-01-01;LakestrugeonRichelieu
46.427264;-72.270101;7;Rare;2008-01-01;LakestrugeonRichelieu
46.73927;-71.27312;4;Rare;2009-01-01;LakestrugeonRichelieu
46.73927;-71.27312;4;Rare;2009-01-01;LakestrugeonRichelieu
46.73927;-71.27312;2;Inexistant;2010-01-01;LakestrugeonRichelieu
46.73927;-71.27312;1;Inexistant;2010-01-01;LakestrugeonRichelieu
46.73927;-71.27312;7;Rare;2010-01-01;LakestrugeonRichelieu
46.88537;-71.14321;7;Rare;2012-01-01;LakestrugeonRichelieu
46.82455;-71.20467;0;Inexistant;2013-01-01;LakestrugeonRichelieu
46.88517;-71.14011;0;Inexistant;2013-01-01;LakestrugeonRichelieu
46.265833;-72.663889;0;Inexistant;1984-07-19;LakestrugeonRichelieu
46.741471;-71.294771;16;Commun;1972-01-01;LakestrugeonRichelieu
46.480556;-72.253889;3;Inexistant;1996-01-01;LakestrugeonRichelieu
46.6575;-71.751667;1;Inexistant;1997-01-01;LakestrugeonRichelieu
46.66703;-71.76825;1;Inexistant;1997-01-01;LakestrugeonRichelieu
46.741471;-71.294771;23;Commun;1998-01-01;LakestrugeonRichelieu
46.66832;-71.72776;1;Inexistant;1999-01-01;LakestrugeonRichelieu
46.91528;-70.84306;2;Inexistant;2000-01-01;LakestrugeonRichelieu
46.432778;-72.255493;8;Rare;2008-01-01;LakestrugeonRichelieu
46.73927;-71.27312;4;Rare;2008-01-01;LakestrugeonRichelieu
46.73927;-71.27312;2;Inexistant;2010-01-01;LakestrugeonRichelieu
46.73927;-71.27312;1;Inexistant;2011-01-01;LakestrugeonRichelieu
46.73927;-71.27312;4;Rare;2011-01-01;LakestrugeonRichelieu
46.875523;-71.126097;0;Inexistant;2012-01-01;LakestrugeonRichelieu
46.88408;-71.14369;8;Rare;2012-01-01;LakestrugeonRichelieu
46.857171;-70.981257;0;Inexistant;2013-01-01;LakestrugeonRichelieu
46.84002;-71.1956;4;Rare;2014-01-01;LakestrugeonRichelieu
45.863056;-73.15;2;Inexistant;2007-06-15;LakestrugeonRichelieu
46.68215;-71.89716;1;Inexistant;1975-01-01;LakestrugeonRichelieu
46.741471;-71.294771;33;Commun;1995-01-01;LakestrugeonRichelieu
46.4325;-72.316111;2;Inexistant;1996-01-01;LakestrugeonRichelieu
46.68742;-71.64241;1;Inexistant;1997-01-01;LakestrugeonRichelieu
46.911306;-70.850778;15;Commun;1999-01-01;LakestrugeonRichelieu
46.96525;-70.76913333;22;Commun;2000-01-01;LakestrugeonRichelieu
46.444722;-72.285;1;Inexistant;1996-01-01;LakestrugeonRichelieu
46.67216;-71.67958;1;Inexistant;1999-01-01;LakestrugeonRichelieu
46.99972222;-70.77944444;1;Inexistant;2001-01-01;LakestrugeonRichelieu
46.73927;-71.27312;8;Rare;2009-01-01;LakestrugeonRichelieu
46.73927;-71.27312;1;Inexistant;2009-01-01;LakestrugeonRichelieu
46.73927;-71.27312;1;Inexistant;2010-01-01;LakestrugeonRichelieu
46.73927;-71.27312;15;Commun;2010-01-01;LakestrugeonRichelieu
46.27395;-72.6265;0;Inexistant;2012-01-01;LakestrugeonRichelieu
46.7391;-71.27427;18;Commun;2012-01-01;LakestrugeonRichelieu
46.43312;-72.31781;0;Inexistant;2013-01-01;LakestrugeonRichelieu
46.82455;-71.20467;0;Inexistant;2013-01-01;LakestrugeonRichelieu
46.74462;-71.34253;3;Inexistant;2013-01-01;LakestrugeonRichelieu
46.73939;-71.27434;35;Commun;2013-01-01;LakestrugeonRichelieu
46.35757;-72.49857;0;Inexistant;2014-01-01;LakestrugeonRichelieu
46.68369;-71.86562;0;Inexistant;2014-01-01;LakestrugeonRichelieu
46.83623;-71.192;2;Inexistant;2015-01-01;LakestrugeonRichelieu
46.265833;-72.663889;0;Inexistant;1985-05-07;LakestrugeonRichelieu
46.69611;-71.57743;1;Inexistant;1997-01-01;LakestrugeonRichelieu
46.39731;-72.44432;1;Inexistant;2001-01-01;LakestrugeonRichelieu
46.435357;-72.268921;6;Rare;2001-01-01;LakestrugeonRichelieu
46.66584;-71.89503;1;Inexistant;2006-01-01;LakestrugeonRichelieu
46.43687;-72.281511;6;Rare;2008-01-01;LakestrugeonRichelieu
46.2788;-72.70534;2;Inexistant;2009-01-01;LakestrugeonRichelieu
46.73927;-71.27312;4;Rare;2010-01-01;LakestrugeonRichelieu
46.73927;-71.27312;4;Rare;2010-01-01;LakestrugeonRichelieu
46.8537;-70.98;0;Inexistant;2012-01-01;LakestrugeonRichelieu
46.73997;-71.27355;35;Commun;2012-01-01;LakestrugeonRichelieu
46.71277;-71.41285;0;Inexistant;2013-01-01;LakestrugeonRichelieu
46.92969;-71.05071;0;Inexistant;2013-01-01;LakestrugeonRichelieu
46.73912;-71.2737;20;Commun;2013-01-01;LakestrugeonRichelieu
46.678889;-71.808056;185;Commun;2014-01-01;LakestrugeonRichelieu
46.57396;-72.00552;1;Inexistant;2014-01-01;LakestrugeonRichelieu
46.410167;-72.376167;6;Rare;2008-09-23;LakestrugeonRichelieu
46.584167;-72.034722;1;Inexistant;1997-01-01;LakestrugeonRichelieu
46.975;-70.76667;1;Inexistant;2001-01-01;LakestrugeonRichelieu
46.58243;-72.03928;11;Commun;2006-01-01;LakestrugeonRichelieu
46.73927;-71.27312;3;Inexistant;2008-01-01;LakestrugeonRichelieu
46.73927;-71.27312;3;Inexistant;2009-01-01;LakestrugeonRichelieu
46.73927;-71.27312;1;Inexistant;2010-01-01;LakestrugeonRichelieu
46.87678;-71.132406;0;Inexistant;2012-01-01;LakestrugeonRichelieu
46.427264;-72.270101;2;Inexistant;2012-01-01;LakestrugeonRichelieu
46.41696;-72.3682;0;Inexistant;2013-01-01;LakestrugeonRichelieu
46.8877;-71.1228;0;Inexistant;2013-01-01;LakestrugeonRichelieu
46.8463;-70.978;0;Inexistant;2014-01-01;LakestrugeonRichelieu
46.049722;-73.1125;7;Rare;1945-06-06;LakestrugeonRichelieu
45.863056;-73.15;3;Inexistant;2009-06-15;LakestrugeonRichelieu
46.405237;-72.372321;1;Inexistant;2001-01-01;LakestrugeonRichelieu
46.741471;-71.294771;8;Rare;1987-01-01;LakestrugeonRichelieu
46.6625;-71.825;1;Inexistant;1997-01-01;LakestrugeonRichelieu
47.03083;-70.79778;1;Inexistant;1999-01-01;LakestrugeonRichelieu
46.59924;-71.98681;4;Rare;2006-01-01;LakestrugeonRichelieu
46.73927;-71.27312;3;Inexistant;2010-01-01;LakestrugeonRichelieu
46.860812;-70.982361;0;Inexistant;2012-01-01;LakestrugeonRichelieu
46.84939;-70.9794;0;Inexistant;2013-01-01;LakestrugeonRichelieu
46.84892;-71.14397;21;Commun;2013-01-01;LakestrugeonRichelieu
46.87897;-71.12887;0;Inexistant;2014-01-01;LakestrugeonRichelieu
46.83619;-71.19192;1;Inexistant;2015-01-01;LakestrugeonRichelieu
46.265833;-72.663889;0;Inexistant;1985-05-15;LakestrugeonRichelieu
46.75636;-71.26888;1;Inexistant;2005-01-01;LakestrugeonRichelieu
46.58676;-72.02706;1;Inexistant;2006-01-01;LakestrugeonRichelieu
46.741471;-71.294771;40;Commun;2006-01-01;LakestrugeonRichelieu
46.73927;-71.27312;2;Inexistant;2010-01-01;LakestrugeonRichelieu
46.88389;-71.1434;1;Inexistant;2012-01-01;LakestrugeonRichelieu
46.87845;-71.1388;0;Inexistant;2013-01-01;LakestrugeonRichelieu
46.66915;-71.74705;1;Inexistant;2013-01-01;LakestrugeonRichelieu
46.88444;-71.14299;1;Inexistant;2013-01-01;LakestrugeonRichelieu
46.86952;-71.13988;0;Inexistant;2014-01-01;LakestrugeonRichelieu
46.87233;-71.13225;0;Inexistant;2014-01-01;LakestrugeonRichelieu
45.863056;-73.15;1;Inexistant;2007-06-17;LakestrugeonRichelieu
45.863056;-73.15;5;Rare;2009-06-13;LakestrugeonRichelieu
46.044722;-73.12;1;Inexistant;1970-08-07;LakestrugeonRichelieu
45.866667;-73.148056;3;Inexistant;1985-06-11;LakestrugeonRichelieu
46.741471;-71.294771;19;Commun;1984-01-01;LakestrugeonRichelieu
46.635278;-71.732778;4;Rare;1997-01-01;LakestrugeonRichelieu
46.66832;-71.72776;1;Inexistant;1997-01-01;LakestrugeonRichelieu
46.43687;-72.281511;3;Inexistant;2001-01-01;LakestrugeonRichelieu
46.483494;-72.233128;3;Inexistant;2001-01-01;LakestrugeonRichelieu
46.73927;-71.27312;5;Rare;2009-01-01;LakestrugeonRichelieu
46.57756;-72.02954;5;Rare;2006-01-01;LakestrugeonRichelieu
46.39782;-72.429939;2;Inexistant;2008-01-01;LakestrugeonRichelieu
46.73927;-71.27312;5;Rare;2008-01-01;LakestrugeonRichelieu
46.73927;-71.27312;13;Commun;2010-01-01;LakestrugeonRichelieu
46.73927;-71.27312;10;Commun;2011-01-01;LakestrugeonRichelieu
46.73954;-71.27356;1;Inexistant;2012-01-01;LakestrugeonRichelieu
46.82455;-71.20467;0;Inexistant;2013-01-01;LakestrugeonRichelieu
46.315;-72.541667;1;Inexistant;1976-08-02;LakestrugeonRichelieu
46.520833;-72.248056;1;Inexistant;1975-09-10;LakestrugeonRichelieu
46.671389;-71.843056;4;Rare;1997-01-01;LakestrugeonRichelieu
46.68814;-71.87394;1;Inexistant;1997-01-01;LakestrugeonRichelieu
46.99167;-70.76667;2;Inexistant;1999-01-01;LakestrugeonRichelieu
46.405237;-72.372321;4;Rare;2008-01-01;LakestrugeonRichelieu
46.678889;-71.808056;257;Commun;2010-01-01;LakestrugeonRichelieu
46.73927;-71.27312;2;Inexistant;2010-01-01;LakestrugeonRichelieu
46.929687;-71.050712;0;Inexistant;2012-01-01;LakestrugeonRichelieu
46.421034;-72.306653;3;Inexistant;2012-01-01;LakestrugeonRichelieu
46.879292;-71.145025;0;Inexistant;2012-01-01;LakestrugeonRichelieu
46.885433;-71.128741;0;Inexistant;2012-01-01;LakestrugeonRichelieu
46.40667;-72.42061;1;Inexistant;2012-01-01;LakestrugeonRichelieu
46.413136;-72.386766;2;Inexistant;2012-01-01;LakestrugeonRichelieu
46.28313;-72.62351;0;Inexistant;2013-01-01;LakestrugeonRichelieu
46.84373856;-71.1905365;3;Inexistant;2013-01-01;LakestrugeonRichelieu
46.8258018;-71.204697;1;Inexistant;2013-01-01;LakestrugeonRichelieu
46.77953;-71.24024;1;Inexistant;2014-01-01;LakestrugeonRichelieu
46.921111;-70.810278;0;Inexistant;1999-09-16;LakestrugeonRichelieu
45.863056;-73.15;6;Rare;2007-06-19;LakestrugeonRichelieu
46.741471;-71.294771;27;Commun;1980-01-01;LakestrugeonRichelieu
46.741471;-71.294771;31;Commun;1992-01-01;LakestrugeonRichelieu
46.675278;-71.864722;7;Rare;1997-01-01;LakestrugeonRichelieu
46.378155;-72.486417;3;Inexistant;2001-01-01;LakestrugeonRichelieu
46.473016;-72.249984;1;Inexistant;2001-01-01;LakestrugeonRichelieu
46.73927;-71.27312;7;Rare;2007-01-01;LakestrugeonRichelieu
46.417222;-72.305726;5;Rare;2008-01-01;LakestrugeonRichelieu
46.73927;-71.27312;7;Rare;2009-01-01;LakestrugeonRichelieu
46.73927;-71.27312;12;Commun;2010-01-01;LakestrugeonRichelieu
46.73927;-71.27312;3;Inexistant;2010-01-01;LakestrugeonRichelieu
46.881735;-71.133728;0;Inexistant;2012-01-01;LakestrugeonRichelieu
46.74069;-71.27322;4;Rare;2012-01-01;LakestrugeonRichelieu
46.741471;-71.294976;97;Commun;2012-01-01;LakestrugeonRichelieu
46.84892;-71.14397;29;Commun;2012-01-01;LakestrugeonRichelieu
46.88235;-71.13615;0;Inexistant;2014-01-01;LakestrugeonRichelieu
46.83511;-71.19168;1;Inexistant;2015-01-01;LakestrugeonRichelieu
46.844167;-71.1325;2;Inexistant;1944-10-02;LakestrugeonRichelieu
45.940278;-73.148611;1;Inexistant;1970-08-11;LakestrugeonRichelieu
45.863056;-73.15;1;Inexistant;2007-06-20;LakestrugeonRichelieu
45.863056;-73.15;1;Inexistant;2009-06-16;LakestrugeonRichelieu
46.681111;-71.543889;2;Inexistant;1997-01-01;LakestrugeonRichelieu
46.666944;-71.599444;1;Inexistant;1997-01-01;LakestrugeonRichelieu
46.984972;-70.75625;5;Rare;1999-01-01;LakestrugeonRichelieu
46.95302;-70.80347;6;Rare;2000-01-01;LakestrugeonRichelieu
46.741471;-71.294771;37;Commun;2000-01-01;LakestrugeonRichelieu
46.58928;-71.99907;2;Inexistant;2006-01-01;LakestrugeonRichelieu
46.64942;-71.79718;2;Inexistant;2006-01-01;LakestrugeonRichelieu
46.272733;-72.688717;1;Inexistant;2007-01-01;LakestrugeonRichelieu
46.73927;-71.27312;9;Rare;2009-01-01;LakestrugeonRichelieu
46.73927;-71.27312;8;Rare;2010-01-01;LakestrugeonRichelieu
46.74071;-71.27438;7;Rare;2012-01-01;LakestrugeonRichelieu
46.67433;-71.85458;0;Inexistant;2012-01-01;LakestrugeonRichelieu
46.435357;-72.268921;11;Commun;2012-01-01;LakestrugeonRichelieu
46.73915;-71.27446;16;Commun;2012-01-01;LakestrugeonRichelieu
46.88393;-71.14347;3;Inexistant;2012-01-01;LakestrugeonRichelieu
46.87897;-71.12887;0;Inexistant;2013-01-01;LakestrugeonRichelieu
46.82455;-71.20467;0;Inexistant;2013-01-01;LakestrugeonRichelieu
46.83763885;-71.18930817;8;Rare;2013-01-01;LakestrugeonRichelieu
46.88608;-71.13377;0;Inexistant;2014-01-01;LakestrugeonRichelieu
45.8625;-73.147778;1;Inexistant;1944-06-13;LakestrugeonRichelieu
45.453333;-73.276111;1;Inexistant;1984-06-19;LakestrugeonRichelieu
45.863056;-73.15;1;Inexistant;2009-06-17;LakestrugeonRichelieu
45.863056;-73.15;1;Inexistant;2009-06-18;LakestrugeonRichelieu
46.741471;-71.294771;4;Rare;1974-01-01;LakestrugeonRichelieu
46.66801;-71.70291;1;Inexistant;1999-01-01;LakestrugeonRichelieu
46.9709;-70.74448333;14;Commun;2000-01-01;LakestrugeonRichelieu
46.25615;-72.65801;3;Inexistant;2002-01-01;LakestrugeonRichelieu
46.741471;-71.294771;74;Commun;2005-01-01;LakestrugeonRichelieu
46.73927;-71.27312;1;Inexistant;2009-01-01;LakestrugeonRichelieu
46.73927;-71.27312;1;Inexistant;2010-01-01;LakestrugeonRichelieu
46.73927;-71.27312;2;Inexistant;2011-01-01;LakestrugeonRichelieu
46.88435;-71.14304;1;Inexistant;2012-01-01;LakestrugeonRichelieu
46.890388;-71.130063;0;Inexistant;2012-01-01;LakestrugeonRichelieu
46.87646;-71.12555;0;Inexistant;2013-01-01;LakestrugeonRichelieu
46.501;-72.234667;1;Inexistant;2008-09-24;LakestrugeonRichelieu
46.68215;-71.89716;1;Inexistant;1975-01-01;LakestrugeonRichelieu
46.741471;-71.294771;22;Commun;1994-01-01;LakestrugeonRichelieu
46.590278;-71.997778;1;Inexistant;1997-01-01;LakestrugeonRichelieu
46.687778;-71.608611;10;Commun;1997-01-01;LakestrugeonRichelieu
46.741471;-71.294771;33;Commun;1985-01-01;LakestrugeonRichelieu
46.727222;-71.394444;4;Rare;1997-01-01;LakestrugeonRichelieu
46.68695;-71.82821;1;Inexistant;1997-01-01;LakestrugeonRichelieu
46.71653;-71.50905;1;Inexistant;1997-01-01;LakestrugeonRichelieu
46.95093333;-70.78886667;14;Commun;2000-01-01;LakestrugeonRichelieu
46.99145;-70.79161667;40;Commun;2000-01-01;LakestrugeonRichelieu
46.446374;-72.284938;1;Inexistant;2001-01-01;LakestrugeonRichelieu
46.513647;-72.236744;12;Commun;2001-01-01;LakestrugeonRichelieu
46.73927;-71.27312;3;Inexistant;2008-01-01;LakestrugeonRichelieu
46.73927;-71.27312;1;Inexistant;2008-01-01;LakestrugeonRichelieu
46.73927;-71.27312;1;Inexistant;2009-01-01;LakestrugeonRichelieu
46.8645;-70.9833;0;Inexistant;2012-01-01;LakestrugeonRichelieu
46.8463;-70.978;0;Inexistant;2012-01-01;LakestrugeonRichelieu
46.432778;-72.255493;2;Inexistant;2012-01-01;LakestrugeonRichelieu
46.73946;-71.27307;31;Commun;2012-01-01;LakestrugeonRichelieu
46.84373856;-71.1905365;3;Inexistant;2013-01-01;LakestrugeonRichelieu
46.672222;-71.585833;1;Inexistant;1947-08-15;LakestrugeonRichelieu
46.255278;-72.669167;3;Inexistant;1972-07-19;LakestrugeonRichelieu
45.863056;-73.15;1;Inexistant;2007-05-30;LakestrugeonRichelieu
45.863056;-73.15;1;Inexistant;2009-06-21;LakestrugeonRichelieu
46.93308;-71.02648;1;Inexistant;1991-01-01;LakestrugeonRichelieu
46.675;-71.851389;1;Inexistant;1997-01-01;LakestrugeonRichelieu
46.411389;-72.34797;2;Inexistant;2008-01-01;LakestrugeonRichelieu
46.73927;-71.27312;1;Inexistant;2010-01-01;LakestrugeonRichelieu
46.73927;-71.27312;4;Rare;2011-01-01;LakestrugeonRichelieu
46.470835;-72.230727;1;Inexistant;2012-01-01;LakestrugeonRichelieu
46.496478;-72.248642;2;Inexistant;2012-01-01;LakestrugeonRichelieu
46.73902;-71.27402;40;Commun;2012-01-01;LakestrugeonRichelieu
46.51291;-72.21575;0;Inexistant;2013-01-01;LakestrugeonRichelieu
46.4362;-72.35014;0;Inexistant;2013-01-01;LakestrugeonRichelieu
46.87373;-71.13782;0;Inexistant;2013-01-01;LakestrugeonRichelieu
46.82429886;-71.20540619;13;Commun;2013-01-01;LakestrugeonRichelieu
46.8356895;-71.189056;2;Inexistant;2013-01-01;LakestrugeonRichelieu
46.66767;-71.8513;1;Inexistant;2014-01-01;LakestrugeonRichelieu
45.863056;-73.15;3;Inexistant;2007-06-19;LakestrugeonRichelieu
46.95799;-70.99194;1;Inexistant;1991-01-01;LakestrugeonRichelieu
46.98414;-70.98896;1;Inexistant;1991-01-01;LakestrugeonRichelieu
47.02465;-70.88124;1;Inexistant;1989-01-01;LakestrugeonRichelieu
46.92274;-71.05105;1;Inexistant;1991-01-01;LakestrugeonRichelieu
46.636111;-71.755556;1;Inexistant;1997-01-01;LakestrugeonRichelieu
47.02944;-70.795;1;Inexistant;1999-01-01;LakestrugeonRichelieu
46.73927;-71.27312;3;Inexistant;2008-01-01;LakestrugeonRichelieu
46.678889;-71.808056;337;Commun;2009-01-01;LakestrugeonRichelieu
46.73927;-71.27312;3;Inexistant;2009-01-01;LakestrugeonRichelieu
46.73927;-71.27312;1;Inexistant;2009-01-01;LakestrugeonRichelieu
46.73927;-71.27312;13;Commun;2010-01-01;LakestrugeonRichelieu
46.467224;-72.240287;1;Inexistant;2012-01-01;LakestrugeonRichelieu
46.500593;-72.226188;2;Inexistant;2012-01-01;LakestrugeonRichelieu
46.65237;-71.67166;0;Inexistant;2013-01-01;LakestrugeonRichelieu
46.68369;-71.86562;0;Inexistant;2013-01-01;LakestrugeonRichelieu
46.86677;-70.9842;0;Inexistant;2014-01-01;LakestrugeonRichelieu
46.83427;-71.19209;2;Inexistant;2014-01-01;LakestrugeonRichelieu
46.519444;-72.231111;1;Inexistant;1975-09-10;LakestrugeonRichelieu
46.741471;-71.294771;16;Commun;1990-01-01;LakestrugeonRichelieu
46.7025;-71.471389;1;Inexistant;1997-01-01;LakestrugeonRichelieu
46.986583;-70.755029;3;Inexistant;1999-01-01;LakestrugeonRichelieu
46.404758;-72.407307;2;Inexistant;2001-01-01;LakestrugeonRichelieu
46.410239;-72.334867;2;Inexistant;2001-01-01;LakestrugeonRichelieu
46.408336;-72.322995;3;Inexistant;2001-01-01;LakestrugeonRichelieu
46.67112;-71.80366;7;Rare;2006-01-01;LakestrugeonRichelieu
46.470835;-72.230727;1;Inexistant;2008-01-01;LakestrugeonRichelieu
46.4362;-72.35014;0;Inexistant;2012-01-01;LakestrugeonRichelieu
46.880478;-71.127418;0;Inexistant;2012-01-01;LakestrugeonRichelieu
46.88235;-71.13615;0;Inexistant;2013-01-01;LakestrugeonRichelieu
46.8817;-71.1264;0;Inexistant;2013-01-01;LakestrugeonRichelieu
46.74031;-71.27478;1;Inexistant;2013-01-01;LakestrugeonRichelieu
46.41179;-72.36881;0;Inexistant;2014-01-01;LakestrugeonRichelieu
46.265833;-72.663889;0;Inexistant;1984-06-29;LakestrugeonRichelieu
